customer_id,week_start,logins,reports_run,features_used,support_tickets
C014,2024-06-17,19,4,1,0
C014,2023-04-10,20,4,9,0
C014,2024-02-12,19,4,1,0
C014,2024-11-18,20,6,3,1
C014,2024-09-09,24,5,9,0
C014,2023-06-26,18,4,3,0
C014,2023-08-14,20,7,5,0
C014,2024-03-04,21,8,8,0
C014,2023-05-22,17,4,2,0
C014,2023-03-20,26,3,2,0
C014,2023-07-31,15,5,4,2
C014,2023-02-20,17,8,6,1
C014,2024-02-05,15,4,7,0
C014,2024-12-16,26,3,9,0
C015,2024-11-04,11,5,7,0
C015,2024-09-16,19,5,2,0
C015,2023-03-06,31,3,6,0
C015,2024-06-10,22,8,7,1
C015,2024-08-26,22,4,4,1
C015,2024-09-30,23,3,2,1
C015,2023-07-31,18,3,7,0
C015,2023-09-04,24,6,4,0
C015,2024-03-25,13,2,6,0
C015,2024-12-30,16,6,9,1
C015,2024-08-05,19,5,5,0
C015,2023-01-09,18,6,1,1
C015,2024-06-03,21,0,8,0
C015,2023-04-24,19,3,8,2
C015,2024-01-01,15,6,1,1
C015,2023-08-28,14,3,7,1
C015,2024-05-27,15,4,2,1
C015,2023-03-20,22,6,2,1
C015,2024-02-26,20,5,9,0
C015,2024-12-09,21,7,1,0
C015,2024-04-01,20,4,6,1
C015,2023-10-30,23,2,3,0
C015,2023-03-13,23,7,9,0
C015,2024-09-23,24,6,2,0
C015,2023-07-24,27,3,5,1
C015,2024-02-12,19,5,5,0
C015,2023-09-18,18,3,3,0
C015,2024-10-21,24,8,4,1
C015,2023-08-07,19,5,3,0
C015,2024-03-11,14,10,6,1
C015,2024-04-15,18,6,2,0
C015,2024-07-22,14,6,2,1
C015,2023-02-06,17,5,3,0
C015,2024-12-23,21,4,2,1
C015,2023-01-30,21,2,9,1
C015,2023-01-02,20,5,7,0
C015,2024-10-28,22,3,7,0
C015,2024-09-02,22,2,4,0
C015,2024-09-09,25,7,5,0
C015,2024-04-08,26,0,5,1
C015,2023-06-19,17,5,9,0
C015,2024-02-19,28,8,2,0
C015,2024-07-01,22,8,4,1
C015,2023-05-22,26,2,9,0
C015,2023-06-12,24,10,3,0
C015,2023-02-27,22,11,4,0
C015,2024-03-18,23,5,3,0
C015,2023-10-09,23,11,1,1
C015,2023-01-23,20,4,2,1
C015,2024-03-04,13,2,9,0
C015,2023-06-05,17,6,3,0
C015,2024-11-25,18,8,3,0
C015,2023-05-29,31,1,4,0
C015,2023-11-06,18,5,1,0
C015,2024-10-07,19,8,5,1
C015,2023-04-10,20,8,7,2
C015,2024-07-08,24,5,4,1
C015,2024-11-11,16,2,4,1
C015,2023-09-11,18,4,1,2
C015,2023-04-17,29,6,6,0
C015,2023-05-15,18,6,8,0
C015,2023-12-04,17,6,5,2
C015,2023-12-25,14,3,1,0
C015,2024-06-17,19,3,8,0
C015,2024-12-16,17,1,1,1
C015,2023-05-01,21,4,5,0
C016,2023-02-06,21,3,3,1
C016,2023-08-21,25,6,8,0
C016,2023-06-19,23,6,4,0
C016,2023-03-20,21,4,7,0
C016,2024-12-16,13,3,5,0
C016,2024-10-14,28,4,1,0
C016,2023-07-17,18,8,7,1
C016,2023-08-14,17,6,9,0
C016,2023-01-16,19,2,1,0
C016,2024-02-19,22,5,6,1
C016,2024-07-08,13,1,4,1
C016,2024-12-02,26,3,5,0
C016,2023-03-13,19,3,2,0
C016,2023-10-09,22,4,2,0
C016,2023-11-20,14,5,6,1
C016,2024-04-15,19,6,5,0
C016,2023-01-30,15,6,9,0
C016,2023-09-11,10,9,9,0
C016,2023-06-12,22,6,5,1
C016,2024-04-01,12,6,8,1
C016,2023-04-24,16,5,1,0
C016,2023-03-06,21,7,5,2
C016,2024-03-25,25,5,7,0
C016,2024-09-16,24,4,9,1
C016,2024-12-30,17,2,5,1
C016,2024-03-11,19,9,6,1
C016,2024-07-22,24,3,5,2
C016,2024-05-13,24,5,1,0
C016,2023-07-31,11,2,1,0
C016,2023-04-03,19,8,8,1
C016,2023-01-23,23,3,9,0
C016,2024-01-01,21,9,9,0
C016,2024-08-26,9,3,9,2
C016,2024-02-05,19,3,2,0
C016,2023-02-27,20,4,9,0
C016,2024-08-05,17,2,3,2
C016,2023-06-05,14,2,2,0
C016,2024-04-08,21,2,2,0
C016,2023-01-09,16,3,3,0
C016,2024-09-02,21,6,4,1
C016,2023-10-16,17,5,2,0
C016,2023-05-29,26,4,2,0
C016,2024-03-18,20,11,3,1
C016,2023-05-01,14,10,9,1
C016,2023-12-25,20,3,1,0
C016,2024-10-28,17,7,4,0
C016,2023-06-26,20,8,8,1
C016,2024-05-20,24,5,9,0
C017,2023-07-31,13,5,5,1
C017,2023-09-04,16,3,8,1
C017,2023-06-26,20,9,1,0
C017,2023-01-09,24,2,8,2
C017,2024-10-21,20,7,1,0
C017,2024-04-15,16,5,4,0
C017,2024-09-30,17,0,4,0
C017,2023-08-28,19,3,7,0
C017,2023-07-10,17,5,2,0
C017,2023-05-08,24,6,2,0
C017,2024-03-18,19,6,3,0
C017,2023-03-20,31,3,3,1
C017,2024-07-29,15,3,4,2
C017,2024-05-20,13,6,6,0
C017,2023-01-30,16,2,3,2
C017,2023-03-06,19,5,9,1
C017,2023-05-01,21,3,1,0
C017,2023-09-18,21,4,3,0
C017,2023-10-23,18,2,2,2
C017,2023-03-13,25,3,4,0
C017,2023-05-29,12,9,5,0
C017,2024-09-02,16,6,1,1
C017,2024-06-17,21,6,6,0
C017,2024-09-16,20,3,7,2
C017,2023-09-25,19,4,4,0
C017,2024-07-08,18,5,7,0
C017,2023-10-16,13,6,4,0
C017,2024-11-25,27,6,8,0
C017,2024-01-29,15,12,1,0
C017,2024-10-07,18,3,8,0
C017,2024-09-09,18,2,4,2
C017,2024-05-06,28,1,7,0
C017,2024-04-08,20,8,4,0
C017,2023-07-03,12,6,6,0
C017,2023-12-11,23,6,4,0
C017,2024-01-08,24,8,3,0
C017,2023-11-20,21,7,7,0
C017,2024-03-25,17,3,2,0
C017,2024-02-12,33,6,7,0
C018,2024-06-24,15,3,4,0
C018,2023-03-27,19,0,2,0
C018,2024-06-03,24,7,8,1
C018,2023-07-17,26,5,2,0
C018,2023-09-04,20,4,8,0
C018,2023-05-29,17,4,5,1
C018,2024-10-14,24,5,2,1
C018,2023-06-05,19,4,2,0
C018,2023-05-01,23,2,5,0
C018,2023-01-16,20,6,7,0
C018,2023-04-03,22,4,8,0
C018,2024-12-16,17,7,3,1
C018,2024-07-15,27,6,4,0
C018,2023-06-19,22,2,5,1
C018,2024-01-22,17,3,7,0
C018,2023-09-11,14,9,3,1
C018,2023-07-24,27,5,9,0
C018,2024-12-02,13,2,4,1
C018,2024-09-09,22,5,2,0
C018,2024-12-30,19,6,1,0
C018,2024-11-25,15,9,9,1
C018,2023-04-24,17,5,4,0
C018,2024-07-08,23,9,8,0
C018,2024-07-01,21,1,4,0
C018,2023-11-13,16,1,4,0
C018,2024-03-18,19,4,5,0
C018,2024-01-15,21,6,3,1
C018,2024-04-01,16,7,9,1
C018,2023-12-04,16,4,1,1
C018,2024-06-10,26,4,6,0
C018,2024-04-29,12,3,4,0
C018,2024-11-18,23,3,7,1
C018,2023-07-10,17,7,1,0
C018,2024-11-11,20,1,9,0
C018,2024-05-13,15,6,3,0
C018,2023-10-23,21,4,7,0
C018,2024-03-04,21,4,7,0
C018,2024-02-26,22,4,3,1
C018,2024-12-09,21,4,9,0
C018,2023-11-20,20,5,5,0
C018,2023-12-11,21,1,4,0
C018,2024-08-05,16,6,4,0
C018,2023-02-06,13,4,3,2
C018,2023-12-18,20,9,7,1
C018,2023-06-26,18,7,8,1
C018,2024-05-27,23,4,5,1
C018,2023-04-17,21,5,9,0
C018,2023-11-27,30,5,2,1
C018,2023-01-23,18,4,9,0
C018,2024-01-01,26,7,6,2
C018,2023-08-28,21,1,4,1
C018,2023-01-30,25,4,8,0
C018,2023-05-22,17,2,9,1
C018,2023-07-03,21,2,1,0
C018,2023-10-02,27,1,8,0
C018,2023-11-06,15,6,5,2
C018,2024-02-05,8,3,8,1
C018,2024-09-16,18,5,1,0
C018,2024-08-19,29,4,4,1
C018,2024-10-07,25,5,9,1
C018,2023-08-21,20,6,2,0
C018,2023-04-10,15,3,7,1
C018,2024-02-19,19,8,5,1
C018,2024-04-15,17,6,2,1
C018,2023-02-27,18,5,2,0
C018,2024-04-08,23,6,2,2
C018,2023-05-15,15,4,8,1
C018,2023-02-20,18,5,3,1
C018,2023-03-06,16,4,4,1
C018,2024-08-12,28,6,7,1
C018,2023-09-18,21,6,1,0
C018,2023-01-09,30,7,1,0
C018,2023-12-25,16,3,6,0
C018,2024-10-21,21,2,2,0
C018,2024-05-06,23,7,6,0
C018,2023-10-16,21,4,9,0
C019,2024-08-12,15,4,2,0
C019,2024-12-09,15,7,4,0
C019,2024-02-05,26,3,7,0
C019,2024-09-23,18,5,6,1
C019,2024-09-16,17,2,5,0
C019,2024-01-29,19,3,7,0
C019,2024-12-23,23,6,3,0
C019,2024-03-18,31,7,5,0
C019,2023-08-07,18,7,2,0
C019,2023-08-28,26,2,7,1
C019,2023-05-22,16,4,6,0
C019,2024-07-29,22,7,5,0
C019,2023-12-04,20,6,2,0
C019,2023-10-23,18,3,2,0
C019,2023-03-13,23,8,5,1
C019,2024-05-20,23,5,5,1
C019,2024-05-27,18,4,5,0
C019,2023-06-26,16,5,9,1
C019,2023-09-25,26,6,2,1
C019,2024-02-26,15,7,9,0
C019,2023-12-18,20,5,2,1
C019,2024-04-15,13,6,7,1
C019,2023-05-29,28,4,4,1
C019,2023-02-13,23,3,7,0
C019,2023-01-30,21,4,6,2
C019,2023-02-20,14,4,5,0
C019,2023-11-13,16,5,1,1
C019,2024-09-30,23,7,5,0
C019,2023-11-06,24,4,7,0
C019,2024-08-05,16,3,3,0
C019,2024-02-12,20,5,2,2
C019,2024-10-21,19,1,6,0
C019,2024-12-30,19,5,3,1
C019,2023-07-31,14,5,8,1
C019,2024-01-01,14,3,6,0
C019,2023-09-04,21,5,9,0
C019,2023-07-17,14,10,2,0
C019,2024-04-22,20,6,7,0
C019,2024-02-19,24,8,7,3
C019,2023-10-02,14,4,7,0
C019,2024-07-01,24,5,2,0
C019,2023-11-20,30,6,2,0
C019,2024-07-22,24,3,6,0
C019,2024-03-04,16,4,4,4
C019,2024-08-19,16,7,2,1
C019,2024-09-09,21,6,2,0
C019,2024-01-08,16,4,7,2
C019,2024-06-03,14,3,7,0
C019,2024-05-13,20,3,8,0
C019,2023-05-15,24,2,2,1
C019,2023-06-05,28,4,2,0
C019,2023-05-01,21,1,9,0
C019,2024-06-24,19,3,3,0
C019,2023-10-16,21,4,9,1
C019,2024-11-04,16,4,1,0
C019,2024-01-22,21,2,3,0
C019,2023-01-23,25,5,7,0
C019,2023-08-14,26,5,8,0
C019,2024-09-02,18,2,6,0
C019,2023-06-12,20,4,8,1
C019,2024-10-28,19,4,4,1
C019,2024-10-14,25,6,2,1
C019,2024-12-16,20,3,6,0
C019,2023-12-11,10,6,2,0
C019,2024-04-01,14,2,6,0
C019,2024-06-17,22,8,2,0
C019,2023-07-10,16,10,9,1
C019,2024-12-02,18,8,2,0
C019,2023-04-24,21,5,3,1
C019,2024-11-25,18,2,3,0
C019,2023-01-09,16,2,2,0
C019,2024-06-10,19,1,2,0
C019,2024-07-08,18,7,7,1
C019,2024-08-26,23,5,3,0
C019,2023-08-21,20,2,1,1
C019,2023-02-06,19,1,9,2
C020,2023-10-23,18,4,4,1
C020,2024-02-05,23,2,1,0
C020,2024-04-01,16,2,6,1
C020,2023-07-03,18,6,9,1
C020,2023-08-21,16,11,1,0
C020,2024-07-22,26,3,3,1
C020,2024-08-05,14,6,7,0
C020,2024-06-10,17,4,3,1
C020,2024-04-15,16,4,2,0
C020,2024-05-27,31,3,3,1
C020,2024-09-30,21,11,6,3
C020,2023-06-19,20,6,3,0
C020,2024-05-13,20,7,8,0
C020,2023-09-25,19,5,3,0
C020,2023-11-27,23,6,9,1
C020,2024-12-16,23,4,7,0
C020,2024-10-14,15,4,3,1
C020,2024-02-26,15,3,1,1
C020,2024-04-08,21,4,8,0
C020,2023-02-06,18,6,7,0
C020,2023-12-18,26,3,4,2
C020,2023-01-16,22,7,8,0
C020,2023-03-06,30,10,7,1
C020,2023-08-07,13,5,8,0
C020,2024-11-18,17,3,4,0
C020,2024-07-08,20,2,1,0
C020,2023-07-31,20,4,9,1
C020,2023-04-17,21,7,5,0
C020,2023-09-04,20,5,3,0
C020,2023-04-03,22,4,5,3
C020,2024-04-22,14,7,6,0
C020,2023-10-09,25,4,6,0
C020,2024-06-24,23,6,7,0
C021,2023-05-15,19,6,8,0
C021,2024-06-17,24,7,2,0
C021,2024-04-08,16,6,9,2
C021,2023-03-20,21,7,1,2
C021,2023-08-28,22,8,8,1
C021,2024-08-26,21,3,9,0
C021,2023-06-12,22,6,2,0
C021,2024-12-09,16,1,3,1
C021,2023-03-06,18,7,5,0
C021,2024-08-05,20,5,1,0
C021,2024-07-29,22,4,2,1
C021,2023-08-07,19,5,4,1
C021,2024-10-28,25,4,7,0
C021,2023-06-05,28,6,3,2
C021,2023-10-23,20,7,2,0
C021,2024-04-29,27,6,2,0
C021,2023-07-17,17,3,9,0
C021,2023-02-06,24,4,8,0
C021,2024-11-11,19,3,9,0
C021,2023-08-21,17,4,2,0
C021,2023-09-04,20,3,4,4
C021,2023-04-10,19,5,4,1
C021,2024-09-16,25,6,2,0
C021,2023-07-03,14,3,8,0
C021,2023-11-06,27,8,8,1
C021,2024-01-01,24,7,3,0
C021,2024-07-08,18,10,6,0
C021,2024-10-07,22,5,2,0
C021,2024-02-26,28,2,1,0
C021,2024-07-01,18,5,8,0
C021,2023-10-16,17,5,9,0
C021,2023-09-25,12,6,6,0
C021,2024-12-16,16,3,4,0
C021,2023-04-03,29,6,8,0
C021,2024-09-30,21,2,6,0
C021,2024-05-13,16,9,7,0
C021,2023-09-18,14,3,7,0
C021,2023-12-18,21,10,8,0
C021,2024-01-08,24,6,2,1
C021,2024-08-19,18,6,5,1
C021,2024-02-05,21,5,6,0
C021,2023-11-20,15,6,1,0
C021,2024-01-15,11,8,1,1
C021,2023-03-27,21,7,1,1
C021,2024-06-03,20,2,1,0
C021,2024-02-12,15,5,5,0
C021,2023-10-30,23,3,1,0
C021,2024-07-22,18,6,7,0
C021,2024-11-25,22,4,9,1
C021,2023-05-29,18,3,2,0
C021,2024-07-15,21,3,5,1
C021,2024-03-18,19,4,7,0
C021,2024-10-14,25,4,4,0
C021,2024-11-18,18,10,2,2
C021,2024-06-24,19,9,1,0
C021,2024-04-01,22,5,3,0
C021,2023-08-14,24,5,5,0
C021,2023-07-10,12,3,2,0
C021,2024-03-11,15,2,6,2
C021,2023-01-23,21,2,2,0
C021,2023-01-09,15,4,4,1
C021,2023-12-25,20,5,9,1
C021,2023-12-11,10,7,3,0
C021,2024-05-27,21,3,7,0
C021,2024-12-30,24,3,7,0
C021,2024-04-15,22,7,9,0
C021,2023-12-04,22,1,3,2
C021,2023-03-13,24,3,2,2
C021,2023-04-24,20,11,9,0
C021,2024-09-02,26,5,3,0
C021,2024-06-10,25,5,3,0
C021,2024-05-20,21,3,1,0
C022,2023-05-22,16,6,8,0
C022,2024-11-04,18,5,7,1
C022,2024-01-22,21,7,3,1
C022,2024-12-30,26,6,2,0
C022,2023-05-15,21,5,8,1
C022,2023-02-13,17,7,6,0
C022,2023-07-31,26,4,7,1
C022,2023-07-03,12,5,8,0
C022,2024-08-12,17,3,3,2
C022,2023-12-04,24,6,6,0
C022,2023-09-25,17,7,2,1
C022,2023-08-07,20,5,7,0
C022,2024-06-03,21,4,9,1
C022,2023-11-27,16,9,6,0
C022,2023-10-23,21,5,3,0
C022,2023-01-09,15,8,4,0
C022,2024-01-01,19,2,9,0
C022,2024-11-25,21,4,3,1
C022,2024-10-28,24,7,9,2
C022,2024-03-18,19,8,3,1
C022,2024-01-08,19,4,6,0
C022,2023-11-06,19,4,3,2
C022,2024-02-26,14,5,4,1
C022,2023-05-29,20,7,3,0
C022,2023-03-20,19,6,3,0
C022,2024-02-05,19,5,8,0
C022,2024-10-21,17,5,1,1
C022,2024-06-24,29,5,4,0
C022,2024-12-02,26,4,9,1
C022,2024-06-17,26,4,8,0
C022,2023-06-19,20,4,4,1
C022,2023-07-10,21,4,9,2
C022,2023-12-25,19,10,1,2
C022,2023-03-13,13,6,9,0
C022,2023-01-23,18,6,2,1
C022,2024-07-08,14,4,9,0
C022,2024-02-19,21,8,9,2
C022,2023-09-11,12,3,4,0
C022,2024-07-15,19,10,3,1
C022,2023-03-06,14,4,3,0
C022,2023-08-14,18,4,2,2
C022,2024-11-18,18,5,9,1
C022,2024-05-27,24,4,1,1
C022,2023-04-10,20,5,9,0
C022,2024-08-05,22,2,7,0
C022,2023-12-11,19,7,5,0
C022,2023-05-01,17,2,2,0
C022,2024-09-23,15,5,6,0
C022,2023-07-17,28,3,3,2
C022,2024-10-14,20,7,6,1
C022,2023-10-09,28,5,6,0
C022,2024-07-22,23,5,5,1
C023,2023-08-14,17,3,6,0
C023,2024-08-05,16,8,5,3
C023,2024-01-01,26,9,7,1
C023,2024-07-29,20,4,8,1
C023,2023-07-24,11,5,9,1
C023,2023-04-24,18,8,7,0
C023,2024-08-19,19,3,6,2
C023,2023-06-26,15,4,7,1
C023,2023-01-09,22,1,9,1
C023,2023-03-06,19,5,7,2
C023,2023-10-09,15,4,2,2
C023,2023-02-27,21,7,7,0
C023,2023-03-20,14,3,9,0
C023,2023-03-27,21,2,7,0
C023,2024-07-01,18,3,3,0
C023,2024-09-02,18,7,1,0
C023,2023-05-22,20,4,6,0
C023,2024-12-30,23,2,8,0
C023,2023-10-02,23,9,8,0
C023,2024-09-23,28,7,7,0
C023,2023-08-28,15,3,8,1
C023,2024-01-29,24,5,2,0
C023,2024-09-16,26,6,5,0
C023,2023-09-11,24,7,9,0
C023,2023-10-30,28,6,8,1
C023,2024-03-25,20,2,2,1
C023,2024-12-16,26,4,6,0
C023,2023-05-15,17,1,2,0
C023,2023-03-13,26,1,4,1
C023,2024-11-18,19,5,9,0
C023,2023-05-08,14,6,6,1
C023,2023-07-03,19,6,8,2
C023,2023-04-10,16,10,6,0
C023,2023-02-20,19,4,9,0
C023,2024-06-17,23,7,4,0
C023,2024-06-10,26,2,4,1
C023,2024-06-03,25,2,1,1
C023,2024-10-14,16,2,7,0
C023,2023-07-17,20,5,3,0
C023,2024-05-13,12,4,4,0
C023,2024-10-21,17,3,3,1
C023,2023-12-18,20,5,2,0
C023,2024-04-15,12,5,6,2
C023,2023-05-01,15,6,4,1
C023,2023-02-13,15,5,7,0
C023,2023-12-25,18,5,5,2
C023,2023-04-17,19,4,6,0
C023,2024-04-29,30,4,6,1
C023,2024-11-04,16,5,4,1
C023,2024-02-12,22,8,9,0
C023,2023-07-10,20,2,6,0
C023,2023-09-04,16,5,3,0
C023,2024-02-19,21,5,3,1
C023,2024-04-22,24,9,5,0
C023,2024-05-20,21,6,3,0
C023,2024-03-04,26,5,1,1
C023,2024-08-12,20,8,4,1
C023,2023-08-21,22,3,6,1
C023,2024-01-08,22,3,6,1
C023,2023-06-12,18,7,4,0
C023,2023-01-30,17,6,9,1
C023,2023-11-27,18,4,2,0
C023,2024-11-11,13,2,9,2
C023,2023-10-23,18,4,3,0
C023,2023-09-18,15,8,2,1
C023,2023-12-11,13,5,6,0
C023,2024-12-23,21,5,7,0
C023,2023-02-06,15,10,4,2
C023,2024-01-22,21,4,5,1
C023,2024-07-15,30,3,4,2
C023,2023-08-07,16,2,3,3
C024,2023-01-02,26,6,3,0
C024,2024-03-04,15,3,5,1
C024,2023-02-27,30,12,6,2
C024,2024-10-21,24,7,6,2
C024,2024-11-25,22,7,2,0
C024,2023-10-09,17,4,8,1
C024,2023-09-04,16,3,4,1
C024,2024-06-24,25,7,4,1
C024,2024-01-08,17,3,5,1
C024,2024-11-18,18,5,8,2
C024,2024-01-01,18,4,9,0
C024,2024-10-07,22,5,8,0
C024,2023-10-30,19,2,9,3
C024,2024-12-30,21,3,3,2
C024,2024-05-27,22,7,3,1
C024,2024-10-28,23,4,4,1
C024,2023-01-23,8,2,8,0
C024,2023-10-16,27,3,3,0
C024,2023-11-06,23,6,5,0
C024,2023-12-25,22,13,6,0
C024,2023-06-19,30,5,7,0
C024,2023-09-18,19,5,5,0
C024,2023-06-12,19,0,6,0
C024,2024-07-01,22,6,6,1
C024,2024-05-20,15,3,4,0
C024,2024-07-22,14,2,2,0
C024,2023-03-13,23,4,4,0
C024,2023-08-28,14,1,7,1
C024,2024-12-16,21,5,7,1
C024,2024-04-08,27,4,7,0
C024,2023-05-22,23,3,7,0
C024,2023-02-06,21,7,5,0
C024,2024-04-15,18,5,8,0
C024,2024-07-08,21,3,7,0
C024,2023-02-20,16,6,8,1
C024,2024-07-29,21,4,1,0
C024,2024-06-10,18,4,6,1
C024,2024-12-23,17,9,5,0
C024,2023-05-29,20,6,8,0
C024,2024-08-19,17,3,1,1
C024,2023-08-07,18,6,6,0
C024,2024-02-19,16,9,1,0
C024,2023-12-11,18,6,7,1
C025,2023-10-23,18,4,4,1
C025,2024-05-27,31,3,9,0
C025,2023-05-22,16,8,6,1
C025,2024-04-22,18,1,4,0
C025,2024-03-25,20,6,7,0
C025,2023-11-06,21,2,8,0
C025,2024-06-17,12,10,1,3
C025,2023-05-29,23,7,6,1
C025,2023-06-19,23,5,5,0
C025,2023-03-27,18,7,9,1
C025,2024-01-08,14,5,2,0
C025,2023-01-02,23,5,9,1
C025,2023-04-10,21,4,3,1
C025,2024-08-26,20,3,3,0
C025,2023-10-02,18,6,6,2
C025,2023-01-23,20,9,2,0
C025,2023-07-17,21,3,7,1
C025,2024-09-09,23,4,2,0
C025,2023-06-05,27,7,1,1
C025,2023-04-17,21,4,5,0
C025,2023-10-30,30,3,6,0
C025,2023-12-25,21,7,8,0
C025,2024-03-18,21,5,4,0
C025,2023-09-11,18,5,7,0
C025,2023-11-20,25,3,9,1
C025,2024-01-29,22,3,6,0
C025,2024-12-09,29,7,9,0
C025,2023-06-12,22,10,5,1
C025,2023-07-31,23,2,5,1
C025,2023-07-24,25,5,3,0
C025,2024-04-08,19,7,1,1
C025,2023-12-11,27,3,1,1
C025,2023-02-06,16,4,6,2
C025,2024-07-22,18,3,7,0
C025,2024-02-05,16,5,4,1
C025,2024-10-07,22,6,6,0
C025,2024-05-20,29,3,5,0
C025,2024-11-11,19,6,5,0
C025,2023-09-25,24,4,7,1
C025,2024-11-18,22,5,8,0
C025,2024-12-30,20,5,4,1
C025,2023-08-21,16,5,1,0
C025,2024-04-29,18,3,8,0
C025,2024-10-14,21,10,7,1
C025,2024-08-05,25,5,7,0
C025,2023-04-03,10,4,3,1
C025,2023-09-18,23,5,8,1
C025,2024-02-12,20,1,5,1
C025,2023-08-14,17,3,9,0
C025,2024-12-23,15,2,3,2
C025,2024-07-01,18,8,1,0
C025,2023-03-20,27,2,5,2
C025,2024-06-03,23,10,3,0
C025,2024-09-02,25,2,6,1
C025,2023-03-06,20,4,7,0
C025,2023-05-01,21,8,2,0
C025,2023-09-04,20,6,5,0
C025,2023-07-10,14,4,9,0
C025,2023-11-13,16,7,2,0
C025,2024-07-08,20,9,4,2
C025,2024-12-16,23,7,6,0
C025,2024-01-22,18,6,8,1
C025,2024-01-15,15,2,6,1
C025,2024-01-01,22,6,8,0
C025,2024-05-13,19,5,1,1
C025,2023-05-08,20,4,1,0
C025,2023-10-09,21,8,3,1
C025,2024-09-30,15,5,9,0
C025,2023-03-13,14,3,2,0
C025,2023-01-30,14,3,1,0
C025,2023-02-20,23,3,9,0
C026,2023-10-09,18,4,9,1
C026,2023-11-20,24,5,2,0
C026,2023-04-03,22,6,3,0
C026,2024-07-08,23,4,9,1
C026,2023-07-10,19,3,3,1
C026,2023-12-04,18,5,9,1
C026,2024-09-02,11,5,1,1
C026,2024-12-09,11,5,5,0
C026,2024-04-01,20,1,1,0
C026,2024-11-25,23,3,3,0
C026,2023-09-11,22,4,9,3
C026,2024-01-01,25,5,3,0
C026,2024-04-29,18,3,1,0
C026,2023-09-04,13,5,2,0
C026,2023-07-31,23,4,4,1
C026,2023-10-02,26,4,4,1
C026,2023-11-06,18,3,2,1
C026,2024-11-18,22,6,5,1
C026,2024-08-12,25,4,4,1
C026,2023-07-17,14,5,1,0
C026,2024-12-02,22,7,9,2
C026,2023-11-27,21,4,1,1
C026,2023-07-03,19,7,8,1
C026,2024-03-25,22,6,3,1
C026,2024-05-27,23,10,6,0
C026,2023-06-19,20,6,2,0
C026,2024-08-05,18,4,3,0
C026,2024-09-30,13,4,4,0
C026,2023-04-24,20,1,1,0
C026,2024-10-07,28,7,4,1
C026,2023-01-23,23,7,3,1
C026,2024-10-28,22,1,2,1
C026,2024-07-29,16,5,5,1
C026,2024-03-04,24,5,1,2
C026,2023-03-27,32,9,3,1
C026,2024-01-22,14,5,4,0
C026,2024-06-03,25,1,7,0
C026,2024-05-13,23,4,7,0
C026,2024-05-20,26,2,5,1
C026,2024-02-19,23,1,7,1
C026,2023-01-02,24,5,9,2
C026,2024-09-16,28,6,4,1
C027,2024-10-21,12,2,1,0
C027,2023-03-27,19,12,7,0
C027,2024-05-13,16,2,1,2
C027,2023-02-27,35,4,3,0
C027,2024-09-09,30,4,2,0
C027,2024-09-16,24,2,1,1
C027,2023-10-23,17,7,8,1
C027,2024-08-12,13,7,7,1
C027,2023-07-10,24,3,6,0
C027,2024-11-04,19,9,9,0
C027,2024-07-08,16,3,5,0
C027,2024-11-25,20,8,1,1
C027,2024-03-04,23,7,8,0
C027,2024-06-03,26,6,4,0
C027,2024-12-02,20,7,2,0
C027,2024-09-23,20,4,7,0
C027,2023-02-13,13,3,7,2
C027,2023-01-23,25,4,8,1
C027,2023-06-05,14,4,8,0
C027,2023-04-10,16,3,8,0
C027,2023-04-03,22,2,4,0
C027,2024-01-15,18,4,5,1
C027,2023-06-26,25,4,5,0
C027,2023-05-08,22,6,4,1
C027,2024-06-10,17,6,1,0
C027,2023-03-06,25,7,7,0
C027,2023-10-02,12,3,8,1
C027,2024-01-22,15,4,7,1
C027,2023-11-06,18,4,6,0
C027,2023-08-07,25,6,3,1
C027,2023-06-19,22,6,1,0
C027,2023-05-01,20,8,2,1
C027,2024-02-19,21,4,1,1
C027,2024-04-15,27,4,8,0
C027,2024-12-16,27,4,5,0
C027,2024-02-05,22,6,2,0
C027,2023-05-15,26,6,8,1
C027,2024-05-20,20,4,6,1
C027,2024-11-18,15,4,2,1
C027,2024-01-29,18,4,9,2
C027,2023-01-09,23,4,9,0
C027,2024-09-30,22,4,4,1
C027,2023-04-17,24,3,8,0
C027,2023-08-21,19,4,8,1
C027,2023-08-28,22,10,1,1
C027,2023-03-20,19,6,5,2
C027,2023-08-14,21,4,4,0
C027,2024-09-02,12,4,9,1
C028,2024-01-01,18,7,5,2
C028,2023-05-22,25,6,9,0
C028,2024-09-23,26,3,8,0
C028,2024-10-28,20,4,7,0
C028,2023-05-15,13,8,7,1
C028,2024-07-29,21,8,5,1
C028,2023-11-20,20,9,4,1
C028,2023-02-06,18,5,6,0
C028,2023-07-17,22,2,3,0
C028,2024-10-21,16,2,1,2
C028,2023-03-13,22,1,7,0
C028,2023-04-17,21,6,3,0
C028,2024-06-03,26,5,1,0
C028,2023-10-16,14,4,8,1
C028,2024-03-11,23,4,9,0
C028,2024-02-12,23,8,8,1
C028,2024-09-02,20,5,8,2
C028,2024-09-09,27,3,2,1
C028,2024-12-23,17,4,6,0
C028,2024-11-04,25,5,9,1
C028,2024-07-22,19,6,2,0
C028,2023-06-26,21,6,3,1
C028,2024-04-08,25,7,2,1
C028,2024-08-19,22,4,1,0
C028,2024-02-26,15,4,3,1
